"shapeid","x","y"
"21","-122.423397","38.168485"
"21","-122.423334","38.16865"
"21","-122.423327","38.168875"
"21","-122.423341","38.168941"
"21","-122.423404","38.169062"
"21","-122.423501","38.169172"
"21","-122.42362","38.169271"
"21","-122.423752","38.169364"
"21","-122.423773","38.169391"
"21","-122.42387","38.169441"
"21","-122.424093","38.169584"
"21","-122.424204","38.169655"
"21","-122.424281","38.169683"
"21","-122.424684","38.169897"
"21","-122.424963","38.170023"
"21","-122.425255","38.170133"
"21","-122.425512","38.170216"
"21","-122.425742","38.170276"
"21","-122.426076","38.170342"
"21","-122.426285","38.170358"
"21","-122.426925","38.170408"
"21","-122.427607","38.17043"
"21","-122.427746","38.170452"
"21","-122.428132","38.170474"
"21","-122.428324","38.170485"
"21","-122.428644","38.170518"
"21","-122.428957","38.170568"
"21","-122.429263","38.170639"
"21","-122.429542","38.170716"
"21","-122.429862","38.170832"
"21","-122.430161","38.170908"
"21","-122.430711","38.170952"
"21","-122.431762","38.171024"
"21","-122.431929","38.171029"
"21","-122.432082","38.171024"
"21","-122.432138","38.171046"
"21","-122.432416","38.171068"
"21","-122.433077","38.171095"
"21","-122.433105","38.171106"
"21","-122.43323","38.171101"
"21","-122.433265","38.171117"
"21","-122.433557","38.171156"
"21","-122.433617","38.17116"
"21","-122.433766","38.171172"
"21","-122.434114","38.171183"
"21","-122.434518","38.171167"
"21","-122.434754","38.171134"
"21","-122.434907","38.17109"
"21","-122.435026","38.171073"
"21","-122.435436","38.170931"
"21","-122.435501","38.170914"
"21","-122.435699","38.170866"
"21","-122.435766","38.170851"
"21","-122.436233","38.170856"
"21","-122.437637","38.170871"
"21","-122.438105","38.170876"
"21","-122.438143","38.170903"
"21","-122.438338","38.170964"
"21","-122.438392","38.170974"
"21","-122.43845","38.170986"
"21","-122.438533","38.170991"
"21","-122.43877","38.17098"
"21","-122.439292","38.170898"
"21","-122.439305","38.170897"
"21","-122.439612","38.170876"
"21","-122.440057","38.170953"
"21","-122.440148","38.170986"
"21","-122.440223","38.171037"
"21","-122.440245","38.171052"
"21","-122.440725","38.171233"
"21","-122.441046","38.17137"
"21","-122.44138","38.171497"
"21","-122.441714","38.171595"
"21","-122.442027","38.171667"
"21","-122.442029","38.171667"
"21","-122.442208","38.171727"
"21","-122.44225","38.17176"
"21","-122.442361","38.171799"
"21","-122.442514","38.17187"
"21","-122.442606","38.171932"
"21","-122.442695","38.171991"
"21","-122.442862","38.172134"
"21","-122.442904","38.172194"
"21","-122.442932","38.17226"
"21","-122.442994","38.172491"
"21","-122.443001","38.172623"
"21","-122.442953","38.172738"
"21","-122.442855","38.172903"
"21","-122.442765","38.173024"
"21","-122.442728","38.173051"
"21","-122.442598","38.17315"
"21","-122.441992","38.173518"
"21","-122.441658","38.173782"
"21","-122.44154","38.173941"
"21","-122.441498","38.174024"
"21","-122.441456","38.174161"
"21","-122.441394","38.174595"
"21","-122.441373","38.174661"
"21","-122.441324","38.175348"
"21","-122.441359","38.175793"
"21","-122.441359","38.175963"
"21","-122.441387","38.176238"
"21","-122.441447","38.176476"
"21","-122.441491","38.17665"
"21","-122.441512","38.176826"
"21","-122.44154","38.17693"
"21","-122.441554","38.177172"
"21","-122.441554","38.177331"
"21","-122.441533","38.17748"
"21","-122.441477","38.177705"
"21","-122.441442","38.177807"
"21","-122.441811","38.178097"
"21","-122.442267","38.178457"
"21","-122.442918","38.17897"
"21","-122.442947","38.178993"
"21","-122.443287","38.179261"
"21","-122.443585","38.179495"
"21","-122.444479","38.180197"
"21","-122.444778","38.180431"
"21","-122.444907","38.180581"
"21","-122.445295","38.181031"
"21","-122.445425","38.181181"
"21","-122.446548","38.182134"
"21","-122.449917","38.184995"
"21","-122.451041","38.185949"
"21","-122.45226","38.186977"
"21","-122.452675","38.187327"
"21","-122.455918","38.190061"
"21","-122.457138","38.191089"
"21","-122.457715","38.191571"
"21","-122.45914","38.192763"
"21","-122.459448","38.19302"
"21","-122.460026","38.193504"
"21","-122.460876","38.194228"
"21","-122.463427","38.196401"
"21","-122.464278","38.197126"
"21","-122.464572","38.197362"
"21","-122.465455","38.198071"
"21","-122.46575","38.198308"
"21","-122.474037","38.205296"
"21","-122.474594","38.205766"
"21","-122.489577","38.218399"
"21","-122.497674","38.225227"
"21","-122.498226","38.225692"
"21","-122.500277","38.228887"
"21","-122.506111","38.237974"
"21","-122.506801","38.237628"
"21","-122.506923","38.237557"
"21","-122.507291","38.237348"
"21","-122.507414","38.237278"
"21","-122.507458","38.237246"
"21","-122.50782","38.236996"
"21","-122.508006","38.236869"
"21","-122.508174","38.236778"
"21","-122.508349","38.236703"
"21","-122.508436","38.236675"
"21","-122.508617","38.236632"
"21","-122.508709","38.236617"
"21","-122.50893","38.236592"
"21","-122.50921","38.236567"
"21","-122.509702","38.236524"
"21","-122.509726","38.236521"
"21","-122.509798","38.236516"
"21","-122.509823","38.236515"
"21","-122.510641","38.237073"
"21","-122.511061","38.23704"
"21","-122.511517","38.237006"
"21","-122.511737","38.237318"
"21","-122.511844","38.23747"
"21","-122.512395","38.23789"
"21","-122.511682","38.238262"
"21","-122.514971","38.242773"
"21","-122.515603","38.243639"
"21","-122.513996","38.244895"
"21","-122.515475","38.245845"
"21","-122.521889","38.249964"
"21","-122.524344","38.252263"
"21","-122.52684","38.253821"
"21","-122.530424","38.25533"
"21","-122.53258","38.256634"
"21","-122.533132","38.256968"
"21","-122.533683","38.257302"
"21","-122.534948","38.258066"
"21","-122.53521","38.258579"
"21","-122.539546","38.267051"
"21","-122.545125","38.277941"
"21","-122.545834","38.279326"
"21","-122.557684","38.302451"
"21","-122.560843","38.311058"
"21","-122.561051","38.311624"
"21","-122.561729","38.313471"
"21","-122.564236","38.3203"
"21","-122.565403","38.322388"
"21","-122.565604","38.32291"
"21","-122.566207","38.324477"
"21","-122.566409","38.325"
"21","-122.566543","38.325328"
"21","-122.566945","38.326311"
"21","-122.56708","38.32664"
"21","-122.567183","38.3269"
"21","-122.56733","38.327269"
"21","-122.567494","38.327683"
"21","-122.567598","38.327944"
"21","-122.567884","38.328703"
"21","-122.568744","38.330982"
"21","-122.569031","38.331742"
"21","-122.569063","38.331826"
"21","-122.569161","38.332077"
"21","-122.569194","38.332162"
"21","-122.569354","38.332575"
"21","-122.569834","38.333816"
"21","-122.569995","38.33423"
"21","-122.570911","38.336594"
"21","-122.571292","38.337575"
"21","-122.564851","38.338796"
"21","-122.56236","38.339269"
"21","-122.561698","38.33942"
"21","-122.559714","38.339875"
"21","-122.559053","38.340027"
"21","-122.558815","38.340034"
"21","-122.558101","38.340054"
"21","-122.557864","38.340062"
"21","-122.558228","38.340202"
"21","-122.559297","38.340616"
"21","-122.559323","38.340622"
"21","-122.559702","38.340719"
"21","-122.559905","38.340764"
"21","-122.560096","38.340793"
"21","-122.560272","38.340821"
"21","-122.560559","38.340861"
"21","-122.56088","38.340904"
"21","-122.56123","38.340936"
"21","-122.56129","38.340936"
"21","-122.561692","38.340937"
"21","-122.561899","38.341379"
"21","-122.562095","38.341609"
"21","-122.562597","38.342109"
"21","-122.562659","38.342142"
"21","-122.562666","38.342164"
"21","-122.562701","38.342192"
"21","-122.562792","38.342345"
"21","-122.562806","38.342362"
"21","-122.562827","38.34237"
"21","-122.562862","38.34317"
"21","-122.562857","38.343248"
"21","-122.562848","38.343406"
"21","-122.562715","38.34384"
"21","-122.562673","38.343933"
"21","-122.56259","38.344037"
"21","-122.562527","38.344252"
"21","-122.562443","38.34446"
"21","-122.562345","38.344636"
"21","-122.562206","38.344801"
"21","-122.562025","38.344977"
"21","-122.56192","38.345065"
"21","-122.561815","38.345136"
"21","-122.561711","38.345186"
"21","-122.56146","38.345279"
"21","-122.561376","38.345317"
"21","-122.56132","38.345361"
"21","-122.561215","38.345515"
"21","-122.561173","38.345598"
"21","-122.561055","38.346048"
"21","-122.561048","38.346136"
"21","-122.561076","38.346345"
"21","-122.561153","38.34662"
"21","-122.561166","38.346828"
"21","-122.561118","38.346922"
"21","-122.560762","38.347284"
"21","-122.560427","38.34774"
"21","-122.560336","38.347839"
"21","-122.560308","38.347883"
"21","-122.560238","38.347933"
"21","-122.560211","38.347971"
"21","-122.56012","38.348185"
"21","-122.560106","38.348268"
"21","-122.560113","38.348356"
"21","-122.560162","38.348498"
"21","-122.560204","38.348674"
"21","-122.560232","38.349097"
"21","-122.560169","38.349614"
"21","-122.560057","38.350031"
"21","-122.560029","38.350267"
"21","-122.560034","38.350322"
"21","-122.560071","38.350696"
"21","-122.560022","38.35107"
"21","-122.559973","38.351135"
"21","-122.559917","38.351185"
"21","-122.559624","38.351328"
"21","-122.558383","38.351888"
"21","-122.558246","38.351928"
"21","-122.558764","38.351934"
"21","-122.56297","38.351958"
"21","-122.562965","38.352168"
"21","-122.56293","38.353991"
"21","-122.557879","38.353991"
"21","-122.556798","38.354132"
"21","-122.556391","38.35478"
"21","-122.55634","38.355855"
"21","-122.556554","38.35683"
"21","-122.557053","38.357385"
"21","-122.557918","38.357698"
"21","-122.560252","38.357709"
"21","-122.565187","38.357734"
"21","-122.565789","38.357734"
"21","-122.567562","38.357735"
"21","-122.567596","38.35774"
"21","-122.567649","38.35775"
"21","-122.568198","38.35775"
"21","-122.569124","38.357757"
"21","-122.571903","38.357779"
"21","-122.57283","38.357787"
"21","-122.574793","38.357788"
"21","-122.580684","38.357791"
"21","-122.582648","38.357793"
"21","-122.583112","38.3578"
"21","-122.584505","38.357821"
"21","-122.58497","38.357829"
"21","-122.58755","38.357845"
"21","-122.59529","38.357895"
"21","-122.59787","38.357912"
"21","-122.597851","38.360143"
"21","-122.597797","38.36684"
"21","-122.597795","38.367115"
"21","-122.597779","38.369072"
"21","-122.597771","38.36964"
"21","-122.597748","38.371345"
"21","-122.597747","38.371431"
"21","-122.597264","38.371439"
"21","-122.594225","38.371432"
"21","-122.593425","38.37143"
"21","-122.591606","38.371426"
"21","-122.59151","38.381121"
"21","-122.591494","38.382802"
"21","-122.591487","38.38496"
"21","-122.591484","38.385528"
"21","-122.591478","38.387234"
"21","-122.591476","38.387803"
"21","-122.591464","38.389716"
"21","-122.59143","38.395458"
"21","-122.591419","38.397372"
"21","-122.591422","38.397705"
"21","-122.591434","38.398705"
"21","-122.591438","38.399039"
"21","-122.591049","38.398893"
"21","-122.589882","38.398457"
"21","-122.589494","38.398312"
"21","-122.581366","38.395054"
"21","-122.57458","38.39245"
"21","-122.574037","38.392228"
"21","-122.572462","38.391588"
"21","-122.572411","38.391567"
"21","-122.571356","38.391137"
"21","-122.570732","38.390882"
"21","-122.564785","38.38846"
"21","-122.561111","38.386963"
"21","-122.558509","38.385966"
"21","-122.558639","38.394964"
"22","-122.868867","38.344539"
"22","-122.864389","38.343977"
"22","-122.860817","38.343058"
"22","-122.857434","38.342398"
"22","-122.857416","38.342394"
"22","-122.845504","38.33976"
"22","-122.84547","38.340062"
"22","-122.846049","38.340591"
"22","-122.848205","38.34185"
"22","-122.848229","38.344287"
"22","-122.844992","38.344188"
"22","-122.844658","38.344178"
"22","-122.84096","38.338757"
"22","-122.84077","38.33867"
"22","-122.840727","38.33865"
"22","-122.840207","38.338368"
"22","-122.839767","38.338129"
"22","-122.83856","38.338525"
"22","-122.837999","38.33871"
"22","-122.837715","38.338684"
"22","-122.837265","38.338598"
"22","-122.837241","38.338592"
"22","-122.837016","38.338536"
"22","-122.836756","38.338438"
"22","-122.836618","38.338398"
"22","-122.836465","38.338372"
"22","-122.83631","38.338362"
"22","-122.836065","38.338364"
"22","-122.835906","38.338348"
"22","-122.835218","38.33825"
"22","-122.834985","38.338203"
"22","-122.834462","38.3381"
"22","-122.834232","38.338063"
"22","-122.834087","38.337997"
"22","-122.833753","38.337846"
"22","-122.833669","38.337779"
"22","-122.833546","38.337681"
"22","-122.833373","38.337456"
"22","-122.833339","38.337412"
"22","-122.833652","38.336683"
"22","-122.833764","38.336424"
"22","-122.833732","38.336391"
"22","-122.833703","38.336361"
"22","-122.833654","38.33628"
"22","-122.833631","38.336241"
"22","-122.828342","38.33581"
"22","-122.824951","38.335535"
"22","-122.824914","38.328735"
"22","-122.8192","38.328739"
"22","-122.815046","38.328742"
"22","-122.81502","38.327591"
"22","-122.814891","38.324743"
"22","-122.814642","38.319221"
"22","-122.814627","38.318975"
"22","-122.814611","38.318729"
"22","-122.814525","38.317303"
"22","-122.814396","38.316209"
"22","-122.814254","38.315003"
"22","-122.814284","38.313368"
"22","-122.814303","38.313399"
"22","-122.814317","38.313421"
"22","-122.814367","38.31349"
"22","-122.81439","38.31352"
"22","-122.814439","38.313573"
"22","-122.814489","38.313618"
"22","-122.814538","38.31365"
"22","-122.814614","38.31368"
"22","-122.814697","38.313693"
"22","-122.815082","38.313685"
"22","-122.815712","38.313689"
"22","-122.816169","38.313688"
"22","-122.816449","38.313688"
"22","-122.81731","38.31367"
"22","-122.818023","38.313667"
"22","-122.818794","38.313652"
"22","-122.819339","38.313675"
"22","-122.81997","38.313682"
"22","-122.821677","38.313655"
"22","-122.822183","38.313648"
"22","-122.8225","38.313659"
"22","-122.822858","38.313661"
"22","-122.823037","38.313655"
"22","-122.823395","38.313631"
"22","-122.823443","38.313632"
"22","-122.823511","38.313647"
"22","-122.824423","38.313646"
"22","-122.827008","38.313641"
"22","-122.833722","38.313631"
"22","-122.833723","38.309852"
"22","-122.833724","38.306355"
"22","-122.834393","38.306347"
"22","-122.834484","38.306347"
"22","-122.835103","38.306353"
"22","-122.836609","38.306344"
"22","-122.836767","38.306346"
"22","-122.836986","38.306349"
"22","-122.837528","38.306347"
"22","-122.837607","38.306344"
"22","-122.837664","38.306343"
"22","-122.837845","38.306322"
"22","-122.837859","38.306321"
"22","-122.837924","38.306308"
"22","-122.83836","38.306309"
"22","-122.838592","38.306309"
"22","-122.839667","38.306314"
"22","-122.840104","38.306316"
"22","-122.840709","38.306608"
"22","-122.841873","38.307169"
"22","-122.842499","38.30716"
"22","-122.842599","38.307158"
"22","-122.843024","38.307152"
"22","-122.843023","38.306904"
"22","-122.843022","38.306523"
"22","-122.843021","38.30538"
"22","-122.843021","38.304999"
"22","-122.84302","38.304951"
"22","-122.84302","38.304937"
"22","-122.843019","38.304875"
"22","-122.843018","38.304818"
"22","-122.843017","38.304807"
"22","-122.843017","38.30476"
"22","-122.843017","38.304704"
"22","-122.84301","38.303227"
"22","-122.843006","38.302355"
"22","-122.843219","38.300584"
"22","-122.844746","38.300177"
"22","-122.844933","38.299923"
"22","-122.84496","38.299886"
"22","-122.845458","38.299208"
"22","-122.84503","38.298775"
"22","-122.844952","38.298748"
"22","-122.844185","38.298491"
"22","-122.842881","38.298701"
"22","-122.842884","38.297168"
"22","-122.842892","38.29371"
"22","-122.842688","38.292862"
"22","-122.842148","38.29245"
"22","-122.839977","38.292711"
"22","-122.838175","38.29383"
"22","-122.838063","38.294712"
"22","-122.837425","38.294265"
"22","-122.834427","38.292164"
"22","-122.832531","38.290491"
"22","-122.832155","38.290159"
"22","-122.831931","38.289066"
"22","-122.832166","38.287833"
"22","-122.832277","38.287249"
"22","-122.832911","38.285256"
"22","-122.833819","38.283446"
"22","-122.834953","38.281187"
"22","-122.836743","38.277682"
"22","-122.832326","38.276154"
"22","-122.832069","38.276065"
"22","-122.831755","38.276795"
"22","-122.831622","38.277107"
"22","-122.828273","38.276665"
"22","-122.828264","38.278052"
"22","-122.826067","38.278054"
"22","-122.824273","38.278056"
"22","-122.823889","38.282679"
"22","-122.822441","38.282806"
"22","-122.822192","38.285664"
"22","-122.821936","38.288606"
"22","-122.823443","38.28917"
"22","-122.823198","38.295575"
"22","-122.823102","38.298097"
"22","-122.816142","38.296446"
"22","-122.814631","38.296087"
"22","-122.814619","38.289643"
"22","-122.814616","38.287388"
"22","-122.814452","38.286044"
"22","-122.814696","38.284733"
"22","-122.815489","38.282992"
"22","-122.816608","38.280689"
"22","-122.817105","38.278773"
"22","-122.817553","38.277999"
"22","-122.818265","38.277217"
"22","-122.81956","38.276572"
"22","-122.81965","38.276527"
"22","-122.820483","38.276438"
"22","-122.821553","38.276324"
"22","-122.823128","38.276198"
"22","-122.825065","38.276044"
"22","-122.825053","38.272386"
"22","-122.82504","38.267943"
"22","-122.826617","38.267934"
"22","-122.826532","38.26596"
"22","-122.825567","38.265312"
"22","-122.822673","38.263368"
"22","-122.821709","38.262721"
"22","-122.81983","38.261448"
"22","-122.819055","38.260923"
"22","-122.814194","38.257631"
"22","-122.812316","38.256359"
"22","-122.812244","38.256311"
"22","-122.812039","38.256174"
"22","-122.811971","38.256129"
"22","-122.811572","38.255855"
"22","-122.810377","38.255035"
"22","-122.809979","38.254762"
"22","-122.808154","38.253507"
"22","-122.802935","38.249917"
"22","-122.802689","38.24973"
"22","-122.801009","38.248457"
"22","-122.800925","38.248393"
"22","-122.799481","38.247412"
"22","-122.795149","38.24447"
"22","-122.793706","38.24349"
"22","-122.793419","38.243295"
"22","-122.792559","38.242711"
"22","-122.792273","38.242517"
"22","-122.79217","38.242447"
"22","-122.792154","38.242436"
"22","-122.791862","38.242238"
"22","-122.79176","38.242169"
"22","-122.791682","38.242116"
"22","-122.79145","38.241958"
"22","-122.791373","38.241906"
"22","-122.790518","38.241325"
"22","-122.787953","38.239583"
"22","-122.787099","38.239003"
"22","-122.787259","38.238943"
"22","-122.792602","38.236555"
"22","-122.794165","38.235858"
"22","-122.795012","38.235717"
"22","-122.797829","38.23421"
"22","-122.798088","38.233451"
"22","-122.798264","38.233203"
"22","-122.799219","38.232723"
"22","-122.800088","38.232403"
"22","-122.800699","38.232952"
"22","-122.800843","38.232952"
"22","-122.801485","38.232471"
"22","-122.802416","38.231991"
"22","-122.80379","38.23082"
"22","-122.804644","38.230243"
"22","-122.804937","38.230374"
"22","-122.806621","38.231122"
"22","-122.807868","38.231742"
"22","-122.808795","38.232203"
"22","-122.810421","38.232582"
"22","-122.811735","38.232534"
"22","-122.81216","38.232685"
"22","-122.812748","38.232882"
"22","-122.813271","38.232874"
"22","-122.813439","38.232933"
"22","-122.813572","38.233126"
"22","-122.816293","38.23331"
"22","-122.817426","38.233233"
"22","-122.817481","38.23323"
"22","-122.818924","38.232406"
"22","-122.819686","38.231589"
"22","-122.820111","38.230773"
"22","-122.821034","38.228938"
"22","-122.82366","38.223788"
"22","-122.825415","38.220347"
"22","-122.826012","38.21919"
"22","-122.827807","38.215722"
"22","-122.828405","38.214566"
"22","-122.828976","38.214474"
"22","-122.829166","38.214275"
"22","-122.829258","38.213589"
"22","-122.82942","38.213345"
"22","-122.829487","38.213246"
"22","-122.830562","38.212383"
"22","-122.832241","38.211594"
"22","-122.834403","38.211599"
"22","-122.835255","38.211602"
"22","-122.835903","38.211575"
"22","-122.836171","38.211506"
"22","-122.836227","38.21148"
"22","-122.836213","38.211421"
"22","-122.83614","38.211252"
"22","-122.836116","38.211196"
"22","-122.836241","38.211103"
"22","-122.836262","38.211031"
"22","-122.836262","38.210795"
"22","-122.836304","38.210691"
"22","-122.836359","38.210647"
"22","-122.836589","38.210625"
"22","-122.836721","38.210581"
"22","-122.836854","38.210498"
"22","-122.837056","38.210317"
"22","-122.837188","38.210267"
"22","-122.837271","38.210267"
"22","-122.837473","38.210328"
"22","-122.837564","38.210328"
"22","-122.838302","38.210239"
"22","-122.838483","38.210218"
"22","-122.838991","38.210113"
"22","-122.839124","38.210113"
"22","-122.839298","38.210174"
"22","-122.839367","38.210245"
"22","-122.839423","38.210377"
"22","-122.839479","38.210426"
"22","-122.839973","38.210635"
"22","-122.840175","38.21064"
"22","-122.840802","38.210585"
"22","-122.841039","38.21058"
"22","-122.841533","38.210613"
"22","-122.841805","38.210679"
"22","-122.842035","38.210679"
"22","-122.842237","38.210629"
"22","-122.842362","38.210574"
"22","-122.84255","38.210393"
"22","-122.842633","38.210365"
"22","-122.842884","38.210354"
"22","-122.843149","38.210409"
"22","-122.843685","38.210585"
"22","-122.843873","38.210678"
"22","-122.844138","38.210859"
"22","-122.844242","38.210892"
"22","-122.844437","38.210903"
"22","-122.844743","38.210815"
"22","-122.844834","38.210815"
"22","-122.844897","38.210837"
"22","-122.845001","38.210925"
"22","-122.845119","38.210996"
"22","-122.845711","38.211172"
"22","-122.84592","38.211199"
"22","-122.845934","38.211199"
"22","-122.846359","38.211199"
"22","-122.846512","38.211232"
"22","-122.846707","38.211353"
"22","-122.847042","38.211793"
"22","-122.847195","38.211968"
"22","-122.847334","38.212078"
"22","-122.847662","38.212182"
"22","-122.848261","38.212226"
"22","-122.848435","38.212215"
"22","-122.848651","38.212182"
"22","-122.848845","38.212089"
"22","-122.848992","38.211946"
"22","-122.849075","38.211819"
"22","-122.849186","38.211391"
"22","-122.849256","38.21122"
"22","-122.849353","38.211094"
"22","-122.849534","38.210979"
"22","-122.849625","38.210896"
"22","-122.849694","38.210429"
"22","-122.849736","38.210297"
"22","-122.849771","38.210215"
"22","-122.849952","38.20999"
"22","-122.849983","38.20977"
"22","-122.850021","38.209512"
"22","-122.850369","38.20861"
"22","-122.850438","38.208517"
"22","-122.850577","38.208413"
"22","-122.850779","38.208308"
"22","-122.851302","38.208264"
"22","-122.851511","38.208319"
"22","-122.851601","38.208379"
"22","-122.851685","38.208495"
"22","-122.85174","38.208714"
"22","-122.851887","38.208879"
"22","-122.851971","38.209154"
"22","-122.851971","38.209511"
"22","-122.85202","38.209753"
"22","-122.852082","38.209912"
"22","-122.852187","38.210049"
"22","-122.852291","38.210126"
"22","-122.852521","38.210236"
"22","-122.852619","38.210307"
"22","-122.852779","38.210467"
"22","-122.852911","38.210654"
"22","-122.853148","38.210873"
"22","-122.853678","38.211236"
"22","-122.854179","38.211505"
"22","-122.855085","38.212323"
"22","-122.855357","38.212608"
"22","-122.855433","38.212806"
"22","-122.855482","38.213054"
"22","-122.855489","38.213235"
"22","-122.855427","38.213422"
"22","-122.855454","38.213945"
"22","-122.855455","38.213955"
"22","-122.855525","38.214257"
"22","-122.855594","38.214372"
"22","-122.855685","38.21446"
"22","-122.85588","38.21457"
"22","-122.856193","38.214647"
"22","-122.856326","38.214701"
"22","-122.856611","38.214855"
"22","-122.856841","38.21491"
"22","-122.857301","38.214921"
"22","-122.857503","38.214877"
"22","-122.857691","38.2148"
"22","-122.857872","38.214646"
"22","-122.857927","38.214563"
"22","-122.857962","38.214349"
"22","-122.857949","38.214307"
"22","-122.85792","38.214217"
"22","-122.85792","38.214146"
"22","-122.85808","38.214009"
"22","-122.858129","38.213937"
"22","-122.858134","38.213636"
"22","-122.858136","38.213542"
"22","-122.858066","38.213371"
"22","-122.857982","38.213239"
"22","-122.857933","38.213097"
"22","-122.857933","38.212976"
"22","-122.858121","38.212597"
"22","-122.858302","38.212349"
"22","-122.858392","38.212267"
"22","-122.858622","38.212212"
"22","-122.859119","38.2122"
"22","-122.859646","38.212189"
"22","-122.859883","38.212206"
"22","-122.860063","38.211915"
"22","-122.86014","38.211486"
"22","-122.860251","38.211162"
"22","-122.860258","38.210931"
"22","-122.86039","38.210426"
"22","-122.860394","38.210414"
"22","-122.860522","38.210112"
"22","-122.86055","38.209975"
"22","-122.860542","38.209525"
"22","-122.860438","38.20897"
"22","-122.860395","38.208244"
"22","-122.860354","38.208085"
"22","-122.860284","38.207931"
"22","-122.860235","38.207871"
"22","-122.860116","38.207657"
"22","-122.859984","38.207514"
"22","-122.859789","38.207399"
"22","-122.859573","38.207355"
"22","-122.859455","38.207294"
"22","-122.859288","38.207146"
"22","-122.859197","38.207014"
"22","-122.859113","38.206817"
"22","-122.859106","38.206668"
"22","-122.85912","38.206476"
"22","-122.859169","38.20636"
"22","-122.8596","38.205893"
"22","-122.859784","38.205635"
"22","-122.859927","38.205437"
"22","-122.86008","38.205168"
"22","-122.860143","38.20497"
"22","-122.860149","38.204772"
"22","-122.860073","38.20452"
"22","-122.859912","38.204322"
"22","-122.859565","38.204107"
"22","-122.859557","38.204102"
"22","-122.859042","38.203866"
"22","-122.858895","38.203756"
"22","-122.858749","38.203614"
"22","-122.85861","38.203262"
"22","-122.858554","38.203064"
"22","-122.858533","38.202691"
"22","-122.85854","38.202411"
"22","-122.858672","38.201954"
"22","-122.858964","38.201603"
"22","-122.85911","38.201498"
"22","-122.85943","38.201322"
"22","-122.859569","38.201174"
"22","-122.859576","38.201048"
"22","-122.859555","38.200982"
"22","-122.859374","38.200636"
"22","-122.859367","38.200498"
"22","-122.859409","38.200427"
"22","-122.859478","38.200355"
"22","-122.859583","38.200284"
"22","-122.859882","38.200158"
"22","-122.860237","38.200069"
"22","-122.860536","38.199932"
"22","-122.860648","38.199822"
"22","-122.860766","38.199586"
"22","-122.860766","38.199509"
"22","-122.860675","38.199399"
"22","-122.860473","38.199245"
"22","-122.860021","38.199075"
"22","-122.859902","38.199009"
"22","-122.859561","38.198949"
"22","-122.859415","38.198971"
"22","-122.859404","38.198975"
"22","-122.859303","38.199026"
"22","-122.858983","38.199251"
"22","-122.858844","38.199334"
"22","-122.858726","38.199361"
"22","-122.858447","38.199361"
"22","-122.858197","38.199323"
"22","-122.857911","38.199334"
"22","-122.857779","38.199362"
"22","-122.857514","38.199455"
"22","-122.857292","38.199582"
"22","-122.85693","38.199889"
"22","-122.856825","38.200016"
"22","-122.856798","38.200307"
"22","-122.856861","38.200598"
"22","-122.856895","38.200845"
"22","-122.856972","38.200955"
"22","-122.856986","38.201065"
"22","-122.856951","38.201241"
"22","-122.856812","38.201625"
"22","-122.856778","38.201928"
"22","-122.856694","38.202049"
"22","-122.856611","38.202131"
"22","-122.856458","38.202202"
"22","-122.85581","38.202373"
"22","-122.855274","38.202395"
"22","-122.855044","38.202368"
"22","-122.854933","38.202329"
"22","-122.85487","38.202258"
"22","-122.854835","38.202121"
"22","-122.854884","38.201775"
"22","-122.854849","38.201428"
"22","-122.854849","38.200846"
"22","-122.854779","38.200522"
"22","-122.854667","38.200319"
"22","-122.854577","38.20005"
"22","-122.854542","38.199819"
"22","-122.854541","38.199324"
"22","-122.8545","38.199138"
"22","-122.854318","38.19883"
"22","-122.854221","38.198649"
"22","-122.854179","38.198506"
"22","-122.854116","38.198418"
"22","-122.853984","38.198286"
"22","-122.853768","38.198127"
"22","-122.853656","38.197962"
"22","-122.853454","38.197781"
"22","-122.853287","38.197677"
"22","-122.852988","38.197501"
"22","-122.852619","38.197237"
"22","-122.852243","38.19704"
"22","-122.851985","38.196919"
"22","-122.851435","38.196793"
"22","-122.850669","38.19665"
"22","-122.850418","38.196518"
"22","-122.850369","38.196447"
"22","-122.850119","38.196222"
"22","-122.849889","38.196123"
"22","-122.849812","38.196117"
"22","-122.849673","38.19615"
"22","-122.849416","38.196299"
"22","-122.849165","38.196398"
"22","-122.848838","38.196579"
"22","-122.848392","38.196777"
"22","-122.848211","38.196761"
"22","-122.847995","38.196513"
"22","-122.847654","38.196195"
"22","-122.847341","38.196008"
"22","-122.847208","38.195904"
"22","-122.846805","38.195756"
"22","-122.846617","38.195668"
"22","-122.846456","38.195547"
"22","-122.846282","38.195382"
"22","-122.84622","38.195294"
"22","-122.846185","38.195173"
"22","-122.846185","38.194756"
"22","-122.846094","38.194547"
"22","-122.846017","38.194459"
"22","-122.845934","38.194272"
"22","-122.845927","38.193915"
"22","-122.845899","38.193811"
"22","-122.845836","38.193723"
"22","-122.845669","38.193542"
"22","-122.845167","38.193163"
"22","-122.845049","38.193119"
"22","-122.844701","38.193048"
"22","-122.844416","38.192949"
"22","-122.844177","38.192818"
"22","-122.844053","38.192751"
"22","-122.843935","38.192718"
"22","-122.84381","38.192619"
"22","-122.84367","38.192548"
"22","-122.843239","38.1924"
"22","-122.843009","38.192345"
"22","-122.842919","38.19235"
"22","-122.842779","38.192455"
"22","-122.842452","38.192466"
"22","-122.842271","38.19251"
"22","-122.842083","38.192598"
"22","-122.841798","38.19279"
